epoch,acc,loss,val_acc,val_loss
0,0.24470900318,2.03902814841,0.286302186702,1.95732565402
1,0.296737211891,1.91318660999,0.286302186702,1.83523215899
2,0.299382721967,1.81737551099,0.286302186702,1.75298025873
3,0.297619051541,1.75630154672,0.447089953616,1.70868715117
4,0.309670791015,1.71734561578,0.449735466222,1.67684102206
5,0.310699594349,1.69391162497,0.404174029275,1.6572090716
6,0.327233984515,1.67406486091,0.450911223337,1.63596629287
7,0.331275716838,1.65701172792,0.482951210482,1.616504432
8,0.349279837338,1.64543212478,0.508230470336,1.59571388621
9,0.358612588526,1.62649018069,0.524397437342,1.56808773578
10,0.388888891388,1.59800696465,0.535273336825,1.534722221
11,0.413653728663,1.56935131347,0.542328059183,1.48734935125
12,0.448559671226,1.5251995988,0.54085832638,1.42544343565
13,0.470532059332,1.48046821166,0.553791914335,1.35652175975
14,0.508965311963,1.41229755453,0.568489153444,1.28209858029
15,0.518298041965,1.3590643837,0.576425643737,1.21013685141
16,0.541372720198,1.29699552219,0.584656114931,1.1462046791
17,0.569517920537,1.23187295381,0.59611993513,1.09778446474
18,0.578483233236,1.17813222705,0.637272197891,1.04346144518
19,0.604864783156,1.13205323482,0.647266312882,1.01107760896
20,0.61669605719,1.07902401529,0.673133490017,0.96146225267
21,0.628968237819,1.04020512539,0.690182255619,0.919776070265
22,0.651602014777,0.995873273799,0.701940043841,0.878817469127
23,0.666152259235,0.953904180799,0.720752472863,0.848792316001
24,0.686801876183,0.919171367837,0.723691935402,0.812909995455
25,0.691284525726,0.894511133402,0.738095236536,0.78297746623
26,0.707818916366,0.858233044177,0.733392078077,0.760108862885
27,0.713183393602,0.828152008048,0.763668423572,0.735897818711
28,0.72883595655,0.804854173811,0.761610819724,0.709854604776
29,0.738462652781,0.776890621448,0.774250408382,0.689532331111
30,0.745149894476,0.755074120077,0.778659616601,0.670634255365
31,0.754923546357,0.736524563635,0.78248091085,0.653440978301
32,0.759259228537,0.72793097932,0.798353885918,0.634951279487
33,0.764476756561,0.704955730817,0.793944742699,0.61981100727
34,0.768885927466,0.692594989797,0.807172222025,0.60880986273
35,0.779467942875,0.674846356298,0.803644903771,0.595214196807
36,0.781599017266,0.656193529382,0.813051126867,0.581726740662
37,0.786375624959,0.646342265538,0.817166370742,0.571201764998
38,0.787992335764,0.638772248087,0.821281520182,0.566203669756
39,0.795561400399,0.617676559422,0.820399775549,0.549902816368
40,0.799529645423,0.607840732292,0.823633146629,0.539562903927
41,0.803424440508,0.588454071264,0.826572585866,0.534923932925
42,0.805408558207,0.582845340602,0.825984736897,0.520895985725
43,0.810993509804,0.577053562175,0.829806011523,0.51505436457
44,0.80886241904,0.57303685097,0.831569660225,0.507769515362
45,0.813198105881,0.556576294694,0.830393867238,0.502026913097
